bundle_asset_id,product_asset_id,product_image_url,product_description,bundle_image_url
B_95a4955ea55e,I_ac2014e91e9c,https://static.zara.net/assets/public/4c5f/e1f5/edd948a8877f/e9ce9724a918/12694520800-e1/12694520800-e1.jpg?ts=1752822807338,MOCCASINS,https://static.zara.net/assets/public/8f18/010b/b8904455b629/de7a417f29a1/T9206755522-p/T9206755522-p.jpg?ts=1758012448793
B_b2abdf26bde7,I_d6faea73fdf0,https://static.zara.net/assets/public/303a/9884/002341c9ac8d/769eaec40805/12066620800-e1/12066620800-e1.jpg?ts=1761033875013,ANKLE BOOT,https://static.zara.net/assets/public/26e0/3a59/04c94b42b77a/d8885efb3ecd/T9983152320-p/T9983152320-p.jpg?ts=1761650214385
B_1a1a14461003,I_65a12ffbaa9b,https://static.zara.net/assets/public/cfa9/cb56/72124c1187ee/30a802c98d1e/04087347401-e1/04087347401-e1.jpg?ts=1754563658469,BERMUDA,https://static.zara.net/assets/public/9624/cea1/35dd47bdbf94/be9ab500256a/T9645794036-p/T9645794036-p.jpg?ts=1754296790507
B_2e8218ff4250,I_9bc112363132,https://static.zara.net/assets/public/d816/f8fb/526c4cc980ae/6d5033550598/12488520800-e1/12488520800-e1.jpg?ts=1745493705712,SHOES,https://static.zara.net/assets/public/0935/754a/92d344529e6d/9fbf204e4597/T9328329924-p/T9328329924-p.jpg?ts=1753341054262
B_e0429aacc8b3,I_15bb08ede36f,https://static.zara.net/assets/public/a2b5/ddff/700a4189ad03/6b49603cbd22/11102510032-e1/11102510032-e1.jpg?ts=1757949526609,FLAT ANKLE BOOT,https://static.zara.net/assets/public/362c/f59d/bd834ac0a5ba/cfa28233b8f6/07522261401-p/07522261401-p.jpg?ts=1759928394317
B_1f641ac47f9d,I_cb02b3d4c9f1,https://static.zara.net/assets/public/f1e6/af04/a29847e1aef1/a0e97bcfa11a/02893361798-200-e1/02893361798-200-e1.jpg?ts=1761036705531,CARDIGAN,https://static.zara.net/assets/public/8da8/0a9a/886d4e99a645/7c92b7c4eb79/02893361798-p/02893361798-p.jpg?ts=1761060856635
B_7056d64e3385,I_ef069fcb08a5,https://static.zara.net/assets/public/7f48/de0e/d59a4bb4b8ab/bebc4e55bdb0/06391957250-e1/06391957250-e1.jpg?ts=1755764576169,SHIRT,https://static.zara.net/assets/public/1f8f/f2e6/544141b89e01/8f1ff0a1958c/T9234672812-p/T9234672812-p.jpg?ts=1757064622272
B_0fce07a5df23,I_99e565f55bb2,https://static.zara.net/assets/public/d0e2/9d94/e36e4eaebe69/425a2b13b13c/04786632800-e1/04786632800-e1.jpg?ts=1763055015508,TOPS AND OTHERS,https://static.zara.net/assets/public/affa/4e8d/6a5247d1a42c/9683b9572138/04786632800-p/04786632800-p.jpg?ts=1763120081773
B_19a4f4d9391f,I_d83b911ecff9,https://static.zara.net/assets/public/d7a0/e9b0/66bf4122902b/6c4064f20ab5/01381701060-e1/01381701060-e1.jpg?ts=1752135155015,WAISTCOAT,https://static.zara.net/assets/public/753e/4c14/b6cb4cf79e4f/652001987fb5/T9473715226-p/T9473715226-p.jpg?ts=1753719536339
B_d63de604b194,I_770efa9d82e4,https://static.zara.net/assets/public/5613/4f6f/7c544f588ab5/b9b4e106cb2b/04988401800-e1/04988401800-e1.jpg?ts=1753956217569,HAT,https://static.zara.net/assets/public/0e23/dd87/b406481db2aa/8e28bd10bc84/M9657061218-p/M9657061218-p.jpg?ts=1754042706858
B_704b9659fcbc,I_af2ca02e9ec2,https://static.zara.net/assets/public/e948/d7e4/d7c2425782e1/c0bb09500db7/04388305700-e1/04388305700-e1.jpg?ts=1760521856851,T-SHIRT,https://static.zara.net/assets/public/2c81/0daf/dbc64083a8e5/eef98b4e725f/T9608312292-p/T9608312292-p.jpg?ts=1760346373771
B_02165fc7894f,I_b342d03123e9,https://static.zara.net/assets/public/84fa/de11/ac7d4e3b8abb/e257681b303b/24220110999-e1/24220110999-e1.jpg?ts=1762792639964,FACIAL COSMETICS,https://static.zara.net/assets/public/25f0/4f06/f1e240509790/675bdd7cd095/T9479550298-p/T9479550298-p.jpg?ts=1762865496313
B_773d8951ce24,I_c03bd81025b9,https://static.zara.net/assets/public/fd38/45cc/fce048dfaac3/f1741624b9e4/03920915401-200-e1/03920915401-200-e1.jpg?ts=1758017371708,HAT,https://static.zara.net/assets/public/f4aa/9c84/e9054b7caf2f/aaabcaefc01a/04302313422-p/04302313422-p.jpg?ts=1758014691901
B_dad36d47facf,I_9c519da1ba2e,https://static.zara.net/assets/public/4a0b/03af/19a54316a9da/74bdac2fcd8a/05059752030-e1/05059752030-e1.jpg?ts=1757944662805,SWEATER,https://static.zara.net/assets/public/94f3/7ce0/66424427adfe/a744a3ca2f6d/05059752030-p/05059752030-p.jpg?ts=1764255659487
B_fa9edaaec3e2,I_43982faa2907,https://static.zara.net/assets/public/5afb/1fa0/784247d08f1d/744a321b13e0/17509630624-e1/17509630624-e1.jpg?ts=1761653812269,SHOES,https://static.zara.net/assets/public/6bd1/a0b9/1a17452d9083/a98e95a38e49/06822088706-p/06822088706-p.jpg?ts=1761917958553
B_da16ffa2b7bc,I_60039a9890cc,https://static.zara.net/assets/public/f774/aa92/603940fda4c8/c4e782e44d07/06096304615-e1/06096304615-e1.jpg?ts=1753961770656,BERMUDA,https://static.zara.net/assets/public/f9c0/775d/d8a340b69178/626dbef2d959/T9926952052-p/T9926952052-p.jpg?ts=1757519709152
B_a3f55919880f,I_140f2d0d3bd5,https://static.zara.net/assets/public/6575/2728/401e44ef98dc/49fb1cf74e32/07380420800-e1/07380420800-e1.jpg?ts=1753893959905,TRENCH RAINCOAT,https://static.zara.net/assets/public/2317/0ca7/fb4449718b72/2ed05684eae8/T9509919188-p/T9509919188-p.jpg?ts=1755613674631
B_21c56ca16d29,I_4ef42ab3cddf,https://static.zara.net/assets/public/bb4d/9731/533d47fd8007/0379f80de0c5/06406888064-e1/06406888064-e1.jpg?ts=1756994299489,COAT,https://static.zara.net/assets/public/c60d/2148/c7404960b3eb/fd2e83800c15/T9857644619-p/T9857644619-p.jpg?ts=1757512212735
B_8c329f6f04a0,I_3b78bc15b93f,https://static.zara.net/assets/public/0dda/da56/95dd40019945/a350f590beed/12314620001-e1/12314620001-e1.jpg?ts=1753774093855,RUNNING SHOES,https://static.zara.net/assets/public/d665/0641/eab64ddcac00/54a7fb7655c8/08574327711-p/08574327711-p.jpg?ts=1754564141446
B_249869f6d18e,I_721011bb7e71,https://static.zara.net/assets/public/e4b7/1701/7cd44808830a/cc0824791e06/16035610001-e1/16035610001-e1.jpg?ts=1758030938081,HAND BAG-RUCKSACK,https://static.zara.net/assets/public/71c7/336e/05d34c5fbe4c/a55c104d4f45/T9617075783-p/T9617075783-p.jpg?ts=1758209084627
B_394fda4d773b,I_8be7e1978605,https://static.zara.net/assets/public/b302/15bc/0f224b7f92b9/5ca6d2829281/14430630700-e1/14430630700-e1.jpg?ts=1756470506163,TRAINERS,https://static.zara.net/assets/public/9aec/8f6b/6ff44a1a84ae/7a02266adeb5/08614706407-p/08614706407-p.jpg?ts=1758169981072
B_99c12f2759ef,I_09d961b7f605,https://static.zara.net/assets/public/8b79/6347/e5b942f09ca4/2cb792913074/04729309800-e1/04729309800-e1.jpg?ts=1756992269184,SWEATSHIRT,https://static.zara.net/assets/public/8a8b/498f/6e0d484cbe56/6f41e007064f/04729309800-p/04729309800-p.jpg?ts=1757516540424
B_1a6f1cceca64,I_11775abc3e58,https://static.zara.net/assets/public/10d4/3e54/be81460f8eff/078a7259efb9/02823401800-e1/02823401800-e1.jpg?ts=1754301914452,BELT,https://static.zara.net/assets/public/9745/61d9/bbc34c1f83c2/9184277ab35f/T9320886754-p/T9320886754-p.jpg?ts=1759337495842
B_697c861c5a8a,I_16463e6af303,https://static.zara.net/assets/public/c14f/aa6b/c3944cbfa072/2630d7a35f85/08727235407-e1/08727235407-e1.jpg?ts=1762856909685,TROUSERS,https://static.zara.net/assets/public/91ff/f8a5/2b924d97989a/70e9b32a28cd/00264824401-p/00264824401-p.jpg?ts=1763975993784
B_33248cb1d265,I_3ceebc2e082b,https://static.zara.net/assets/public/c6cb/d0c7/436142e4a40f/6da5086ad410/05854699743-000-e1/05854699743-000-e1.jpg?ts=1754641609837,BERMUDA,https://static.zara.net/assets/public/f627/ca78/2cdb4f3cb679/a2896924d39e/05854768732-p/05854768732-p.jpg?ts=1755075574444
B_f0805541a5c7,I_dc0104054089,https://static.zara.net/assets/public/d6fe/d28b/fa0b403bb710/b7e7d16db894/07140001330-000-e1/07140001330-000-e1.jpg?ts=1764581190906,SWEATER,https://static.zara.net/assets/public/7c63/b6e5/c80645c8995d/f16f76911a2e/T9285238106-p/T9285238106-p.jpg?ts=1764331141999
B_17e8b24f65d5,I_dc9a325fded6,https://static.zara.net/assets/public/8f2c/a895/78a345299ede/4c9cb2d8f3f8/02688301250-e1/02688301250-e1.jpg?ts=1753871318477,SHIRT,https://static.zara.net/assets/public/5948/577b/198141a180c9/71980b894e4b/T9483128008-p/T9483128008-p.jpg?ts=1758104411121
B_2f892a545897,I_8016002ba8ab,https://static.zara.net/assets/public/4be5/e9b3/9e3e4a9f8902/507f22fa9879/03920915724-200-e1/03920915724-200-e1.jpg?ts=1758017371494,HAT,https://static.zara.net/assets/public/05cf/cd51/ae18435d8fa9/0cfb8dddf4cb/05585393737-p/05585393737-p.jpg?ts=1758014860172
B_1a6f1cceca64,I_acaa50846935,https://static.zara.net/assets/public/e934/4aae/0d2e49b4826e/8c8f1918e705/12612620022-e1/12612620022-e1.jpg?ts=1758701809926,MOCCASINS,https://static.zara.net/assets/public/9745/61d9/bbc34c1f83c2/9184277ab35f/T9320886754-p/T9320886754-p.jpg?ts=1759337495842
B_136bb8cd91d8,I_8bbe939461d9,https://static.zara.net/assets/public/01b9/c516/38a245fdb1b1/2493334eece5/11029610131-e1/11029610131-e1.jpg?ts=1763719711131,FLAT BOOT,https://static.zara.net/assets/public/4900/84d3/6f8d48168e8b/68c51df8de95/11029610131-p/11029610131-p.jpg?ts=1763984057953
B_7b7a36465df0,I_46793af58d1a,https://static.zara.net/assets/public/c679/41fe/75d34bfebcff/c6977e0c6015/02823402800-e1/02823402800-e1.jpg?ts=1763456138005,BELT,https://static.zara.net/assets/public/d0c2/5490/7b994db1a0d5/56b4b56dae8a/T9008765964-p/T9008765964-p.jpg?ts=1766135670328
B_ee22586fca04,I_73cc04f66543,https://static.zara.net/assets/public/f26d/cd89/407644ada2f8/67dd34f8cf62/06658134250-e1/06658134250-e1.jpg?ts=1758787338910,SHIRT,https://static.zara.net/assets/public/50e2/535a/a2fa43d5ab7a/eb45a0f3e944/T9679770233-p/T9679770233-p.jpg?ts=1761824127452
B_a34586089b89,I_331270b835fb,https://static.zara.net/assets/public/8380/71c2/c73943ae9c3e/13e48309e320/04736208330-e1/04736208330-e1.jpg?ts=1748433313835,IMIT JEWELLER,https://static.zara.net/assets/public/78dc/763d/018a439a9caa/549fd5263739/03656710061-p/03656710061-p.jpg?ts=1749552284237
B_52a1cbeaa6f7,I_491bf01f348c,https://static.zara.net/assets/public/8b65/0d90/d9e648aaa281/289aa3f18363/02893305099-e1/02893305099-e1.jpg?ts=1754917407700,SWEATER,https://static.zara.net/assets/public/dce5/73e5/1caf486fa575/8edafb2eded1/T9959730128-p/T9959730128-p.jpg?ts=1753781300529
B_ad0942fdf8ba,I_185b5c71182a,https://static.zara.net/assets/public/5b19/b633/e01641698eed/e7c02b6e1b3b/01971803756-e1/01971803756-e1.jpg?ts=1754315587625,SKIRT,https://static.zara.net/assets/public/66ed/301c/c17d4414b940/231a77808589/06771109700-p/06771109700-p.jpg?ts=1755709092403
B_7471a6400107,I_3b16d0bcae68,https://static.zara.net/assets/public/4865/e99b/8ca444d5aa50/9e15b9ccde7a/12515610800-e1/12515610800-e1.jpg?ts=1758035455071,FLAT SHOES,https://static.zara.net/assets/public/312f/87ad/828945b8a103/7336526f3df6/03644198730-p/03644198730-p.jpg?ts=1760457473393
B_4753c7ae7cca,I_d7438aae70aa,https://static.zara.net/assets/public/5a6a/e616/830c48e5b45d/51ac11b866e5/04729792712-e1/04729792712-e1.jpg?ts=1760097220421,TROUSERS,https://static.zara.net/assets/public/ee68/7bc2/5b1440ae8b50/2c4f1de4b10d/05992770800-p/05992770800-p.jpg?ts=1764154104830
B_ece98d8cd0d1,I_0d91952dcf82,https://static.zara.net/assets/public/f96e/5468/93d64c499757/20135e8b1b6f/05601835700-e1/05601835700-e1.jpg?ts=1756982120958,WIND-JACKET,https://static.zara.net/assets/public/a687/1833/f1e042589b5d/451074dd39fe/T9721123192-p/T9721123192-p.jpg?ts=1758209137042
B_668f9015edd3,I_09da860bfd2b,https://static.zara.net/assets/public/386b/736c/de094148ab52/fe376b83939c/03838702712-e1/03838702712-e1.jpg?ts=1748359601555,TROUSERS,https://static.zara.net/assets/public/4e95/217a/35134a1f9c06/8d9164d936ec/05691100070-p/05691100070-p.jpg?ts=1749552205337
B_1a026a72ab41,I_5612621db5f9,https://static.zara.net/assets/public/5959/3741/e9894bb4b697/2d1dd947a4df/12462620800-e1/12462620800-e1.jpg?ts=1759318301858,SHOES,https://static.zara.net/assets/public/d688/777c/3ed14077b348/a244246f84f9/T9025060924-p/T9025060924-p.jpg?ts=1764584395808
B_141d0e5a5882,I_a2613ed2c380,https://static.zara.net/assets/public/1bb5/f50d/5fdd49abb99f/047936ed0ade/03334305800-e1/03334305800-e1.jpg?ts=1763027694692,SOCKS,https://static.zara.net/assets/public/b760/c6b8/9fc44b00bcdc/d215a07943c1/04388304601-p/04388304601-p.jpg?ts=1763652885914
B_6ca8a48dcee5,I_b0721986f325,https://static.zara.net/assets/public/da17/78b0/8de14209bcfb/bc48aa36091f/12441620800-e1/12441620800-e1.jpg?ts=1750756401306,SHOES,https://static.zara.net/assets/public/d60c/6610/7cf144fbb98a/7cc1fe05bc9a/T9900594316-p/T9900594316-p.jpg?ts=1752152076072
B_e0bd5eb9d175,I_83a47794a250,https://static.zara.net/assets/public/2f37/2d86/f8aa438c8199/a4ef430eb823/09942325427-200-e1/09942325427-200-e1.jpg?ts=1751446895812,SHIRT,https://static.zara.net/assets/public/fa95/8540/eeae4a4ba17a/303e7e35aad8/09942325427-200-p/09942325427-200-p.jpg?ts=1754918986966
B_cf6e37b678a0,I_939fd7bfa59b,https://static.zara.net/assets/public/52d2/a9e4/e6a64c619b0f/b7605e5b8d04/05919416064-e1/05919416064-e1.jpg?ts=1761033434626,SHIRT,https://static.zara.net/assets/public/43c7/2810/f78749bbac1e/3ad351bebe28/09146988800-p/09146988800-p.jpg?ts=1763069077621
B_4b39de4f0833,I_a6bf583eb53f,https://static.zara.net/assets/public/5153/a569/ab02435e8566/e227a6077aac/03039300802-e1/03039300802-e1.jpg?ts=1759220455596,SWEATER,https://static.zara.net/assets/public/d9c5/f7a6/4f9a42419613/92f73b67ba20/T9702917181-p/T9702917181-p.jpg?ts=1759767987626
B_b414e1ccf9a0,I_38e69bad5283,https://static.zara.net/assets/public/132d/be75/f2b04ec2a676/e70afea9c00a/12662720800-200-e1/12662720800-200-e1.jpg?ts=1764685506863,MOCCASINS,https://static.zara.net/assets/public/7282/9d80/36454015b14d/b9841b7eceac/05862573700-p/05862573700-p.jpg?ts=1768393598554
B_ff6b2e80b703,I_177ac7c4643c,https://static.zara.net/assets/public/d2af/1228/92b34d24a729/bbefd57afe33/01223660700-e1/01223660700-e1.jpg?ts=1762173007586,TOPS AND OTHERS,https://static.zara.net/assets/public/25f6/5001/68a54a66b714/a85d5b6c267e/01223660700-p/01223660700-p.jpg?ts=1762165153909
B_1ef4fbec5be8,I_2f77fef408c2,https://static.zara.net/assets/public/4be7/2999/5321436880bf/67fc40da0033/08417803803-e1/08417803803-e1.jpg?ts=1759229706826,TROUSERS,https://static.zara.net/assets/public/4970/c060/ca6247079772/2fd46dc39954/08417803803-p/08417803803-p.jpg?ts=1763483679255
B_dee5b58f1ddb,I_ab335f203f67,https://static.zara.net/assets/public/ea6d/1aec/b64e4e2889ac/3f0947e493e1/11037610022-e1/11037610022-e1.jpg?ts=1763462861379,HEELED BOOT,https://static.zara.net/assets/public/5394/dc4e/0c2b41eaa7cd/c7c4bfbbdd6e/03046073401-p/03046073401-p.jpg?ts=1766394733404
B_7597058d2a8f,I_fe0b53d4ad19,https://static.zara.net/assets/public/60d2/65a5/f1b44b9db02d/734af4def25e/02298453700-e1/02298453700-e1.jpg?ts=1752741103960,TOPS AND OTHERS,https://static.zara.net/assets/public/8b8b/2df9/553347b79adb/41edafa39220/02298453700-p/02298453700-p.jpg?ts=1752656905933
B_95e42da6108e,I_159beaf5047d,https://static.zara.net/assets/public/c0eb/baae/d11f42a78706/5f69e1823348/07380656401-e1/07380656401-e1.jpg?ts=1764232343334,TROUSERS,https://static.zara.net/assets/public/4e15/5174/a6b24c3f870f/5a98c32403b8/T9771159387-p/T9771159387-p.jpg?ts=1764584813789
B_6b134cb21a8f,I_5f19b520d764,https://static.zara.net/assets/public/dbb7/07f9/cba24f29af56/f293193235b1/16092610709-e1/16092610709-e1.jpg?ts=1762935293360,HAND BAG-RUCKSACK,https://static.zara.net/assets/public/6825/57fd/2e634c56bf59/08a372b3dacd/16092610709-p/16092610709-p.jpg?ts=1764503781429
B_6d9440996359,I_be26298aa9a2,https://static.zara.net/assets/public/7e2c/ddd5/90f5404d93ba/ff6c6c8bdfe0/05968300700-e1/05968300700-e1.jpg?ts=1758537913011,SWEATSHIRT,https://static.zara.net/assets/public/a44d/9656/78f44afaba8e/8bca70e88089/05968301700-p/05968301700-p.jpg?ts=1758707009406
B_73c539604b0c,I_828a7326f9a8,https://static.zara.net/assets/public/2414/8c2d/6f864dc6a361/a92592764929/03332300615-e1/03332300615-e1.jpg?ts=1756982113066,SWEATER,https://static.zara.net/assets/public/7b19/729c/2a5f4f12ad1b/cdb046358e52/03332300401-p/03332300401-p.jpg?ts=1763276212720
B_8b66a8d61020,I_b87c920f2ede,https://static.zara.net/assets/public/298f/0541/c3f24a4ca801/8841ff770571/03920787641-e1/03920787641-e1.jpg?ts=1759936118468,ACCESSORIES,https://static.zara.net/assets/public/f56d/fb14/9e8c4c9b9b9c/e3242c835c27/T9423513117-p/T9423513117-p.jpg?ts=1760346428427
B_df80908f2e9d,I_84b99caf30f4,https://static.zara.net/assets/public/195d/6dd0/1010452399ee/7f24c98e3600/05767629800-e1/05767629800-e1.jpg?ts=1761669263235,BABY T-SHIRT,https://static.zara.net/assets/public/4d35/be31/a5444a65bad7/52729223ab2a/05767629800200-p/05767629800200-p.jpg?ts=1762174705171
B_d377f66bcfc3,I_f19e92881906,https://static.zara.net/assets/public/9c33/0a08/0d5e4e0fa47b/9579b8cd7872/03679785434-e1/03679785434-e1.jpg?ts=1749717958390,WAISTCOAT,https://static.zara.net/assets/public/9a72/d375/bc854c97a6d7/6eb0b0ec9e24/03679785434-p/03679785434-p.jpg?ts=1749739050119
B_c97313c66ab2,I_bd728429adb2,https://static.zara.net/assets/public/656f/eeec/8c784539a954/8318bde35c90/17505630700-e1/17505630700-e1.jpg?ts=1752748241107,SHOES,https://static.zara.net/assets/public/c243/acd7/aefb4128b6be/21857f52fb50/05431572086-p/05431572086-p.jpg?ts=1756389274364
B_20d4948e1f80,I_d497697756e7,https://static.zara.net/assets/public/9a1a/b365/840046009535/24e153843ec9/01887401827-e1/01887401827-e1.jpg?ts=1756107380240,T-SHIRT,https://static.zara.net/assets/public/6633/8791/82d947e4b84c/4ea1f130fdae/T9582091861-p/T9582091861-p.jpg?ts=1759338567418
B_075619ff16e6,I_f117ce8829f9,https://static.zara.net/assets/public/68a9/cf80/ccec4dcba178/bf41915c796e/02969241832-e1/02969241832-e1.jpg?ts=1760628584255,WIND-JACKET,https://static.zara.net/assets/public/bc24/0aee/dbd240ba8c6d/6873d5ace5aa/02969241832-p/02969241832-p.jpg?ts=1765292946035
B_8964ad342c41,I_af1d80c3f3e4,https://static.zara.net/assets/public/96c2/36af/8c0e43638db8/7f56efd2f053/02750320800-e1/02750320800-e1.jpg?ts=1764601592753,GLASSES,https://static.zara.net/assets/public/e29e/7494/a0014edaab90/7cd2f3b37a16/T9874578020-p/T9874578020-p.jpg?ts=1764580269661
B_aa8b022e1bcf,I_6d2a0b3c2a8d,https://static.zara.net/assets/public/0fe0/b207/722b4ec7a1a4/d085956b4145/08368735700-e1/08368735700-e1.jpg?ts=1760356137930,BLAZER,https://static.zara.net/assets/public/9d7b/ab7b/3e964311b818/3bd95f880d2a/T0303944900-p/T0303944900-p.jpg?ts=1760626311960
B_22d726845210,I_23e718a5dfed,https://static.zara.net/assets/public/76ab/eba1/8eca4a4ca0cc/1ed38aa5de90/13623620700-200-e1/13623620700-200-e1.jpg?ts=1752147797344,HAND BAG-RUCKSACK,https://static.zara.net/assets/public/56ea/0bc6/8688479ea48f/d6b817f57748/T9396712204-p/T9396712204-p.jpg?ts=1751527296959
B_ee9091f24d1c,I_1ca98f2a6c91,https://static.zara.net/assets/public/5c3f/0da0/7e6a4be09bbe/fa8f7a590f9f/13347620002-200-e1/13347620002-200-e1.jpg?ts=1752501208663,HAND BAG-RUCKSACK,https://static.zara.net/assets/public/6ba4/65e6/781847819e4c/6b40d108f03f/T9047919679-p/T9047919679-p.jpg?ts=1754918597349
B_6cadd14e9515,I_8bc30222d524,https://static.zara.net/assets/public/c8da/e116/301a470788d3/e3332d010979/04786218703-e1/04786218703-e1.jpg?ts=1753973469104,SHIRT,https://static.zara.net/assets/public/5b98/8c09/550f48969e08/f18e4fdb403a/08361945800-001-p/08361945800-001-p.jpg?ts=1752049260674
B_7793c9fa236b,I_d497697756e7,https://static.zara.net/assets/public/9a1a/b365/840046009535/24e153843ec9/01887401827-e1/01887401827-e1.jpg?ts=1756107380240,T-SHIRT,https://static.zara.net/assets/public/9cb1/ac83/60d541b98900/b20583294fac/T9159163956-p/T9159163956-p.jpg?ts=1757068144231
B_7f4482be3197,I_fd0e1257de0f,https://static.zara.net/assets/public/e4a1/57d9/4ffd4f2080d7/c277fbb7f57d/02702604109-e1/02702604109-e1.jpg?ts=1758035977839,IMIT JEWELLER,https://static.zara.net/assets/public/05fe/688e/f3ab442c967b/11744621b95f/T9603421797-p/T9603421797-p.jpg?ts=1758209316780
B_f9202b970e2d,I_40a4c0fc62ad,https://static.zara.net/assets/public/c3cf/2bd3/cace43138142/ff6633482459/03992307555-e1/03992307555-e1.jpg?ts=1754299178496,SOCKS,https://static.zara.net/assets/public/12d4/abd0/9b7d4321a4a5/6b2f6ab7be04/T9772324332-p/T9772324332-p.jpg?ts=1759145432248
B_90602cebb82c,I_1e56d95bdb1c,https://static.zara.net/assets/public/fa93/85c9/203647a58a22/b1d3e8c23b2c/04442306555-e1/04442306555-e1.jpg?ts=1754469920545,PANTY/UNDERPANT,https://static.zara.net/assets/public/2fa8/16d7/761b4311a229/f4eded02986e/T9160011752-p/T9160011752-p.jpg?ts=1759145431953
B_e5b671feb62f,I_faa6e506543a,https://static.zara.net/assets/public/480b/8ef2/04f7447d9116/c72b5a8d74a7/00761370807-000-e1/00761370807-000-e1.jpg?ts=1754985839751,SWEATSHIRT,https://static.zara.net/assets/public/aca6/4cd1/493c4cc9a5d9/60c0bfb8a786/00761371807-p/00761371807-p.jpg?ts=1751365390087
B_400a9c4b97da,I_c708fd2dc56c,https://static.zara.net/assets/public/c9f4/b754/bab144548a1e/47dda88caf41/05618038615-e1/05618038615-e1.jpg?ts=1748354964414,BLAZER,https://static.zara.net/assets/public/6307/02be/3cb4443aae25/4f6f49b6ed2a/05618038615-010-p/05618038615-010-p.jpg?ts=1749650193263
B_670692433455,I_704de07ccd74,https://static.zara.net/assets/public/67f1/3971/1c614574876b/d36348d62793/06399600800-e1/06399600800-e1.jpg?ts=1764329886092,BELT,https://static.zara.net/assets/public/34b9/e00d/6bee4a21b250/c7940f6400dd/T9013322653-p/T9013322653-p.jpg?ts=1764609836778
B_a8223f786dbb,I_f6653b71f68c,https://static.zara.net/assets/public/acc6/6308/680a44e5857e/1d3452b0b9e1/12681620800-200-e1/12681620800-200-e1.jpg?ts=1757666461422,MOCCASINS,https://static.zara.net/assets/public/2f32/edb1/56bf420ca7d1/71c35df58742/06760542707-p/06760542707-p.jpg?ts=1761061113076
